AuthorID,Author,Date,Content,Attachments,Reactions
1.02E+18,Decentraland#7255,2024-01-30T08:00:03.5760000+08:00,,,
1.12E+18,ox_sol,2024-01-30T16:32:34.2690000+08:00,"hello, team. is there any opportunity to work with you?
I am a frontend and blockchain developer, just looking for an ongoing project now.
I have developed many dapps like dex and defi project and also supported nft marketplace.",,
1.10E+18,zigg.,2024-01-30T20:23:05.4850000+08:00,"Hi there! If I understand correctly, you're seeking an available job opportunity at the Decentraland Foundation. Is that accurate? If so, you can explore the current job openings on the Decentraland Foundation's website at https://jobs.lever.co/Decentraland/. Additionally, you can express your interest in joining the Decentraland Foundation by emailing talent@decentraland.org.",,
1.10E+18,zigg.,2024-01-30T21:13:25.4160000+08:00,"Hello, Kindly refrain from posting topics unrelated to Decentraland on this channel. Please review rule #6 of the #rules. I will remove this post. Thank you.",,
1.10E+18,zigg.,2024-01-30T22:43:46.8900000+08:00,"Hello, please avoid posting topics unrelated to Decentraland in this channel. Kindly review rule #6 in the #rules. I'll proceed to remove this post. Thank you.",,✅ (1)
3.30E+17,helpimstreaming,2024-01-30T23:53:50.4660000+08:00,events set as 3 hours long in world when its actually 2 hours long,,
8.79E+17,kimbonft,2024-01-31T01:25:05.9300000+08:00,"hey everyone! The Foundation is hiring for a few roles (Analytics Engineer and Senior Product Designer (DCL Editor)). You can always check the openings here: https://jobs.lever.co/Decentraland

Know the perfect candidate? We have an external referral bonus of USD 1,000 payable in MANA, for those who refer the selected candidate for the role. To refer send an email to people@decentraland.org with the role title and name of the candidate (and have them apply on the site).",,
1.05E+18,Tickets#5253,2024-01-31T02:58:24.1300000+08:00,A ticket was created here: #deleted-channel,,
1.02E+18,Decentraland#7255,2024-01-31T08:00:03.1880000+08:00,,,
1.06E+18,_cicadaa_,2024-01-31T20:41:53.0780000+08:00,"Hi, @helpimstreaming. Apologies for the late response. Can you please share more information about this issue you noticed with the events? I compared the set durations of some events from our event page in-world vs. the duration of the events from https://decentraland.org/events/, but everything looks fine.",,
1.78E+17,4minijk.zk,2024-02-01T00:42:37.6020000+08:00,Hello everyone I'm a decentral.games poker player 🙂,,
5.40E+17,_.valkyr._,2024-02-01T01:31:29.8480000+08:00,"Welcome to Decentraland's Discord server, @Minijk.zk.👋",,
1.02E+18,Decentraland#7255,2024-02-01T08:00:03.9800000+08:00,,,
3.21E+17,newbia,2024-02-01T23:39:33.5490000+08:00,evning,,
4.13E+17,dr1719,2024-02-02T01:49:09.7940000+08:00,hi,,
1.10E+18,zigg.,2024-02-02T01:59:53.0930000+08:00,Hello @Rd! Welcome to Decentraland's Discord server. 🫡,,
3.18E+17,gtrfrost,2024-02-02T07:22:20.6200000+08:00,Hello. Just read the new Manifesto. Regarding the cliffs at the end of the DCL map. PLEASE do not forget that Aetheria extends beyond the normal MAP!!!!!,,
1.14E+18,cathyloom,2024-02-02T08:17:58.0250000+08:00,They mentioned swimming mechanics and wondering if the map is going to extend beyond borders. How is Aetheria already extended?,,
3.18E+17,gtrfrost,2024-02-02T08:19:48.8780000+08:00,If they made the cliffs at a square of 300 x 300 then there will be a cut from some Aetheria lands. I am sure this has been considered in their plans.,,👍 (1)
1.14E+18,cathyloom,2024-02-02T08:20:32.0600000+08:00,I would love to purchase a piece of land on the water and build a nice holiday hut,,
1.14E+18,cathyloom,2024-02-02T08:21:50.4750000+08:00,"I never heard of this Aetheria, prob cos Im new. Either way exciting development for real.",,👍 (1)
3.30E+17,ile9466,2024-02-02T10:26:42.5380000+08:00,Yeah implies that you can glide down like Link with a sailcloth. And then sail around to other dcl towns/worlds like windwaker?,,
3.30E+17,ile9466,2024-02-02T10:30:10.6380000+08:00,Really need the foundation to deliver on this 2024 manifesto 🙏🙏🙏,,
3.18E+17,gtrfrost,2024-02-02T10:48:16.9150000+08:00,Being able to see buildings in the distance is going to be a game changer :)],,
1.14E+18,cathyloom,2024-02-02T12:01:20.3430000+08:00,Let's not forget the added utility and immersivenes VR brings.,,
1.19E+18,greakagent,2024-02-02T14:40:49.1180000+08:00,GM everyone,,
1.19E+18,greakagent,2024-02-02T14:40:51.9530000+08:00,I am new here,,
1.19E+18,greakagent,2024-02-02T14:41:13.9780000+08:00,"I wanted to ask that, is decntraland has anything to do with ENS?",,
3.21E+17,newbia,2024-02-02T18:41:07.0210000+08:00,hey,,
1.06E+18,_cicadaa_,2024-02-02T21:03:49.6260000+08:00,"Hi, @Greakagent. Welcome to Decentraland's Community server. I'll be happy to look into your inquiry. However, can you please share more details about it? If you're asking about what Decentraland offers to ENS domain owners, let me introduce the WORLDs feature to you. WORLDs are your own personal 3D space in the Decentraland ecosystem that exists outside the boundaries of Genesis City. You can learn more about this feature here: https://docs.decentraland.org/creator/worlds/about/.",,
1.06E+18,_cicadaa_,2024-02-02T21:07:44.3410000+08:00,"Hi, @Romeo. We're glad that you made it to Decentraland's Community server. Please take some time to review our server's #rules and refrain from duplicating your posts. I see you also posted this topic on the #☣-random channel, so I will remove this post from this channel now.",,
3.21E+17,newbia,2024-02-02T21:17:14.4580000+08:00,afternoon,,👋 (1)
3.21E+17,newbia,2024-02-02T21:21:36.2900000+08:00,how is every one,,
1.03E+18,exercuicem,2024-02-02T22:51:29.1190000+08:00,Hello,,
3.21E+17,newbia,2024-02-02T22:54:07.2650000+08:00,🙂,,
1.20E+18,hendra0943,2024-02-03T00:48:17.9860000+08:00,Hi,,
1.19E+18,greakagent,2024-02-03T01:42:35.5130000+08:00,"I meant, will decentraland ever build on ENS?",,
1.06E+18,_cicadaa_,2024-02-03T03:23:17.8820000+08:00,"Hi, @Hen dra. 👋 Welcome to Decentraland's Community server.",,
1.06E+18,_cicadaa_,2024-02-03T04:23:50.7050000+08:00,"Thanks for your response. However, I apologize, but I think I'm still trying to read between the lines about your inquiry. When it comes to ENS, the only information we have is the one I shared with you earlier, which was about the WORLDs feature. You may also check this blog post for more details about it: https://decentraland.org/blog/about-decentraland/decentraland-worlds-your-own-virtual-space.",,
3.02E+17,peanutbutta.,2024-02-03T05:06:10.6260000+08:00,Decentraland names have been built off ens since 2020,,
4.08E+17,nft_world,2024-02-03T06:53:25.7370000+08:00,DCL names are subdomains of the dcl.eth ENS. For example name.dcl.eth,,🙏 (1)
4.08E+17,nft_world,2024-02-03T06:55:00.5550000+08:00,You can use ENS records to connect your DCL name to your metamask account in order to receive payments at name.dcl.eth,,
4.08E+17,nft_world,2024-02-03T06:56:08.0910000+08:00,You can also edit the ENS records in order to redirect name.dcl.eth.link to a website address,,
1.02E+18,Decentraland#7255,2024-02-03T08:00:03.8910000+08:00,,,
3.21E+17,newbia,2024-02-03T20:45:06.8750000+08:00,afternoonh,,
1.08E+18,williamedwards7407,2024-02-03T21:02:42.0410000+08:00,Hey,,
1.06E+18,_cicadaa_,2024-02-03T21:03:39.2920000+08:00,"Hi, @williamedwards7407. 👋  Welcome to Decentraland's Community server.",,
3.21E+17,newbia,2024-02-03T21:25:22.9060000+08:00,how is every one,,
8.85E+17,zcayel.,2024-02-04T00:41:04.0540000+08:00,anyone having problems with deploying worlds/lands?,,
9.38E+17,skillet,2024-02-04T00:46:50.8440000+08:00,"To deploy a scene to a world via the CLI, you need to specify the target server in the deployment command-line and use the Worlds Content Server URL.",,
8.85E+17,zcayel.,2024-02-04T00:59:51.3810000+08:00,ty 4 d rply,,
8.74E+17,cheddarqueso,2024-02-04T04:08:57.3180000+08:00,Hola 😄,,
7.27E+17,sacrateghoul,2024-02-04T05:38:49.0310000+08:00,"👀Howdy'O Folks!!
How are you all doing in this beautiful day, you adorable people?",,
8.74E+17,cheddarqueso,2024-02-04T07:52:06.0730000+08:00,Running around in world right now. ABC adventures is on. :pepecryrun:,,
1.02E+18,Decentraland#7255,2024-02-04T08:00:03.7400000+08:00,,,
4.78E+17,_pumaa,2024-02-04T08:52:08.1880000+08:00,does the decentraland marketplace take a fee?,,
4.08E+17,nft_world,2024-02-04T10:29:56.8750000+08:00,Yeah 2.5%. Paid by the seller (deducted from sale amount),,
3.21E+17,newbia,2024-02-04T14:40:48.5680000+08:00,morning,,
8.12E+17,azubuikem,2024-02-04T16:57:53.2750000+08:00,Austin here,,
1.10E+18,zigg.,2024-02-04T21:30:47.2310000+08:00,Hello @Augustine! Welcome to Decentraland's Discord server. 🫡,,
3.21E+17,newbia,2024-02-04T22:06:36.3530000+08:00,afternoon,,
1.14E+18,.gh00st3r,2024-02-05T00:08:38.7890000+08:00,hlo,,
9.79E+17,fernandestpix14,2024-02-05T02:01:18.8370000+08:00,hi 🙂,,
1.10E+18,zigg.,2024-02-05T02:06:00.1330000+08:00,Hello @FERNANDESTPIX! Welcome to Decentraland's Discord server. 🤗,,
9.31E+17,psyriiis,2024-02-05T06:31:27.6890000+08:00,im working on some dates for future events saturday nights 11pm est. how many peeps are feeling that,,
9.31E+17,psyriiis,2024-02-05T06:32:05.6030000+08:00,i wanna make you all dance irl and also in world,,partyfrog (2)
9.79E+17,fernandestpix14,2024-02-05T07:51:22.7860000+08:00,🙂,,
1.02E+18,Decentraland#7255,2024-02-05T08:00:03.4590000+08:00,,,
3.21E+17,newbia,2024-02-05T13:46:09.5800000+08:00,morning,,
8.74E+17,cheddarqueso,2024-02-05T20:45:17.6860000+08:00,Buenos dias. 🤪,,
3.21E+17,newbia,2024-02-05T21:07:15.7780000+08:00,hey,,
7.03E+17,metaryuk,2024-02-05T21:22:11.8270000+08:00,anyone owning a Decentraland NAME or planning to mint/purchase a NAME must read this. https://twitter.com/DecentralandDAO/status/1754214225051099513,,"❤️ (1),💯 (1),dcl (1)"
1.19E+18,benjitateofficial,2024-02-05T22:16:34.6720000+08:00,This is Kandy Girl my new discord account,,
1.19E+18,benjitateofficial,2024-02-05T22:16:56.1540000+08:00,looking for blender designers again,,
5.40E+17,_.valkyr._,2024-02-05T22:57:28.7140000+08:00,"Welcome back, @Benji Tate.😊 If you're looking for 3D designers, feel free to post this on the #🗿-scenes-and-3d channel. You can also reach out to our verified studio partners here: https://studios.decentraland.org/studios.:dcl:",,
3.99E+17,cybermike.,2024-02-05T23:06:53.5530000+08:00,"unable to dm you, if you need a hand with some of the events",,
1.11E+18,jonesy3410,2024-02-06T07:00:32.4520000+08:00,"Hi new to coding on the ethereum platform and to Decentraland so far Ive learned alot hope to not only learn, but also maybe become apart of something huge!",,
1.02E+18,Decentraland#7255,2024-02-06T08:00:03.9540000+08:00,,,
6.47E+17,olgaforce3d,2024-02-06T08:24:52.1790000+08:00,Hello! Very excited to join as a MESH builder!,,
6.79E+17,yokk8077,2024-02-06T11:10:53.7180000+08:00,Does anyone know if fashion week is happening this March?,,
4.14E+17,catadecruz,2024-02-06T12:36:12.7030000+08:00,Fashion Week is postponed to September this year.,,
6.79E+17,yokk8077,2024-02-06T12:38:10.4850000+08:00,thank you for the info👍,,
8.28E+17,mavic_holic,2024-02-06T16:50:59.4550000+08:00,hi guys,,
8.28E+17,mavic_holic,2024-02-06T16:52:49.9320000+08:00,"I want to know the initial price of 1 Land NFT in Decentraland, does anyone remember it?",,
8.28E+17,mavic_holic,2024-02-06T16:53:25.9570000+08:00,How can I check,,
8.28E+17,mavic_holic,2024-02-06T16:58:27.4640000+08:00,"hmm the first ""mint price""",,
8.28E+17,mavic_holic,2024-02-06T17:58:45.3320000+08:00,hi guys,,
3.99E+17,cybermike.,2024-02-06T18:51:42.6570000+08:00,"I think the starting bid price was 1,000 mana back in late 2017 auction",,
8.74E+17,cheddarqueso,2024-02-06T20:52:02.3970000+08:00,Me too! I've invited a few professors from my school and hopefully will be giving a guided tour for some students. 😁,,"✨ (2),dcl (2)"
1.06E+18,_cicadaa_,2024-02-06T21:38:45.8380000+08:00,"Hey, @Jonesy. 👋 We're glad that you made it to Decentraland's Community server. We'll look forward to your future content in DCL.",,
3.99E+17,cybermike.,2024-02-07T01:16:08.5220000+08:00,Link to my work if you need anything built! (under community tab - share your work) https://discord.com/channels/417796904760639509/797191580150005760/1204475051965947946,,
1.02E+18,Decentraland#7255,2024-02-07T08:00:03.5070000+08:00,,,"👍 (1),❤️ (1)"
9.14E+17,shuki415,2024-02-07T08:48:40.3940000+08:00,hi,,
4.56E+17,Deleted User,2024-02-07T08:48:53.8230000+08:00,Hello,,
7.03E+17,metaryuk,2024-02-07T09:11:09.4700000+08:00,@Kaze_no_Kai skem,,"✅ (1),🙏 (1)"
1.05E+18,Tickets#5253,2024-02-07T20:03:03.0840000+08:00,A ticket was created here: #deleted-channel,,
1.13E+18,mohsen01370,2024-02-07T21:14:34.8010000+08:00,"I'm new and don't know where to start
Can we make money without buying land?

What is the price of the cheapest land?",,
6.54E+17,mohy2020,2024-02-07T21:34:35.5760000+08:00,hi,,👋 (1)
9.30E+17,monaghanj_55477,2024-02-07T21:41:19.9340000+08:00,Hi I am Jonathan,,👋 (1)
5.40E+17,_.valkyr._,2024-02-07T21:52:37.0770000+08:00,"Hi there, @omid, @mohy_Jabbari and @monaghanj. Welcome to Decentraland's Discord server.:dcl:",,
5.40E+17,_.valkyr._,2024-02-07T21:59:21.4720000+08:00,"You may earn without purchasing land. You can sell wearables, which you can obtain by participating in events or playing games. Once you've collected those wearable rewards, you can sell them on the marketplace.🙂 Also, here is the marketplace link for the cheapest lands: https://decentraland.org/marketplace/lands?assetType=nft&section=land&vendor=decentraland&page=1&sortBy=cheapest&onlyOnSale=true",,
1.02E+18,Decentraland#7255,2024-02-08T08:00:04.2640000+08:00,,,👍 (1)
1.20E+18,rtilse,2024-02-08T09:04:22.1050000+08:00,Hi,,👋 (2)
3.86E+17,kbone84,2024-02-08T13:57:38.5420000+08:00,hello,,👋 (1)
1.17E+18,anne67skillmanf9,2024-02-08T19:51:44.7210000+08:00,Hello,,
1.10E+18,zigg.,2024-02-08T20:01:26.3140000+08:00,Hello @rtil and @Kbone! Welcome to Decentraland's Discord server. 🫡,,
1.17E+18,malcom_vr,2024-02-09T01:04:50.6310000+08:00,Hello,,👋 (1)
1.02E+18,Decentraland#7255,2024-02-09T08:00:03.9600000+08:00,,,👍 (1)
8.93E+17,wenrolex.eth,2024-02-09T08:41:17.8630000+08:00,,,
9.89E+17,bocat__,2024-02-09T11:48:26.7030000+08:00,what a silly place,,
1.14E+18,cathyloom,2024-02-09T12:04:07.1740000+08:00,gm,,
4.08E+17,nft_world,2024-02-09T12:08:52.2990000+08:00,"Hey @Ryan | Covalent! Your interest in Decentraland is appreciated but we don’t allow advertising for things that aren’t directly DCL related here (rule #6 in #rules). That being said, I think you’d be fine reposting that in #☣-random",,
8.24E+17,chinuaj,2024-02-09T12:44:10.8460000+08:00,Hi,,👋 (1)
1.04E+18,ryan_covalent,2024-02-10T02:59:19.4210000+08:00,"Ah I see, thanks @Doug | NFTWorld.io , I'll repost there. Thanks 🙂",,👍 (1)
8.74E+17,cheddarqueso,2024-02-10T03:38:22.2400000+08:00,,,
9.17E+17,natusdavid,2024-02-10T04:49:35.9140000+08:00,Hello,,
1.06E+18,_cicadaa_,2024-02-10T05:02:56.9340000+08:00,"Hi, @david. 👋  Welcome to Decentraland's Community server.",,💯 (1)
1.02E+18,Decentraland#7255,2024-02-10T08:00:03.8000000+08:00,,,
4.08E+17,nft_world,2024-02-10T16:02:00.0850000+08:00,Hey @david! We don’t allow advertising here as per rule #6 of the #rules. Feel free to try #☣-random instead,,🙏 (1)
8.74E+17,cheddarqueso,2024-02-10T22:42:28.2060000+08:00,"GM DCL fam. Would you like to bring back the old hearts emote? Did you know that Decentraland has a system for the community to request features directly with the foundation? Please comment and vote on my proposal to bring hearts back to Decentraland! I made a tweet about it here with a link to the Canny post. Love love. 💕 

https://twitter.com/CheddarQueso3D/status/1756325633255194688?s=19",,❤️ (1)
1.02E+18,Decentraland#7255,2024-02-11T08:00:03.3140000+08:00,,,
1.07E+18,lacoisi,2024-02-11T08:05:41.1900000+08:00,:parrot:,,
1.02E+18,backside.,2024-02-11T22:42:59.8500000+08:00,hi guys,,
1.02E+18,backside.,2024-02-11T22:43:16.3050000+08:00,how can we make sense of the tokenIds of the lands?,,
1.02E+18,backside.,2024-02-11T22:44:08.5300000+08:00,some IDs are 'normal' like 5654,,
1.02E+18,backside.,2024-02-11T22:44:39.8420000+08:00,"and others are the decoded X&Y location values according to the contract, like 115792089237316195423570985008687907841019819456486779354776098140369474027597",,
1.02E+18,backside.,2024-02-11T22:44:49.9240000+08:00,is there a way to fetch all existing tokenIds?,,
1.10E+18,zigg.,2024-02-11T23:13:52.3750000+08:00,"Yes, you can fetch all existing tokenIds for Decentraland parcels by interacting with the Decentraland smart contract on the Ethereum blockchain using tools like Web3.js or ethers.js. Query the contract to retrieve the list of tokenIds, then process the results accordingly. Remember to consider potential costs, such as gas fees, and scalability issues. Additionally, I advise conducting your own research (DYOR) on this matter.",,
1.02E+18,backside.,2024-02-11T23:26:42.4070000+08:00,reading chain-data has no gas fees luckily : ),,
1.02E+18,backside.,2024-02-11T23:27:04.4490000+08:00,i think i see some logic unfolding in the contracts,,
1.02E+18,backside.,2024-02-11T23:27:09.3790000+08:00,there is estates and single-lands,,
1.02E+18,backside.,2024-02-11T23:28:44.6700000+08:00,and the estates have (what looks like) chronological tokenId order,,
1.02E+18,backside.,2024-02-11T23:28:58.6820000+08:00,"and the single-lands, are encoded location params",,
1.10E+18,zigg.,2024-02-12T00:00:59.0030000+08:00,"Additionally, you might find valuable information in this document: https://docs.decentraland.org/player/market/api/. 😁",,
1.02E+18,backside.,2024-02-12T00:14:41.2750000+08:00,"nice, thanks for your help friend 💪",,🫡 (1)
9.03E+17,dolores2850,2024-02-12T03:02:38.6250000+08:00,"Hi, I just joined.  Anyone creating a cube display in Decentraland for the MESHFair?  I’ve started working on it but wondered what tools others have found to be valuable for created the 3D effect.",,
1.10E+18,zigg.,2024-02-12T04:11:27.1850000+08:00,"Hello, if you're interested in learning about the tools used to create a cube in the MESHFair, you can join our Discord channel #dclaw24-creators and ask your question there. Our community members can provide you with information about the tools they're using for cube creation.",,❤️ (1)
1.02E+18,Decentraland#7255,2024-02-12T08:00:03.8400000+08:00,,,
9.03E+17,dolores2850,2024-02-12T13:16:09.7820000+08:00,Thank you for the info.,,
7.86E+17,paypass,2024-02-12T21:15:07.9740000+08:00,"Hello guys, how i can unlock my MANA from Terraform?

0xCCA95E580BbbD04851EBFB85F77FD46C9b91f11C, this contract i locked in",,
5.40E+17,_.valkyr._,2024-02-12T22:55:26.1510000+08:00,"Hi there, @PayPass.🤗  Welcome to Decentraland's Discord server. For concerns regarding the Terraform event, kindly send an email to legal@decentraland.org for more information. Thank you for your cooperation and understanding.",,
8.69E+17,xp_zzz,2024-02-12T23:40:29.4240000+08:00,"Hi there, Maybe someone can enlighten me on DAO voting question here. I have polygon MANA in my wallet, though it doesn't look like I have any voting power, ie my votes are not casted.",,
5.40E+17,_.valkyr._,2024-02-13T00:37:01.7800000+08:00,"Welcome to Decentraland's Discord server, @XpZ.👋 Regarding your voting power concerns, make sure that you are logged in using the correct wallet that is holding the MANA (and other relevant tokens like NAMES or LAND). You can also clear your browser's cache and check again. For more information about voting power, kindly refer to this documentation page: https://docs.decentraland.org/player/general/dao/dao-userguide/#voting-power.",,
3.88E+17,hueppow,2024-02-13T02:50:00.5290000+08:00,"Hi everyone , somebody know when MVFW24 approximately?",,
1.83E+17,hprivakos,2024-02-13T03:13:37.6900000+08:00,"Sometimes within 2024, approximately",,🤣 (2)
8.79E+17,kimbonft,2024-02-13T06:58:58.0090000+08:00,Fashion Week will be in Septemeber this year.,,❤️ (1)
1.14E+18,cathyloom,2024-02-13T07:00:48.7230000+08:00,@Kim Currier should we expect to see brand partnerships?,,
1.02E+18,Decentraland#7255,2024-02-13T08:00:03.8300000+08:00,,,
1.20E+18,victoriatrade15,2024-02-13T20:03:16.0510000+08:00,,,
1.20E+18,victoriatrade15,2024-02-13T20:03:17.1710000+08:00,Good morning,,
8.69E+17,xp_zzz,2024-02-13T21:08:45.6690000+08:00,"I'm logged in, my wallet contains MANA (on Polygon) and is on ethereum mainnet but I can clearly see the comment ""You need at 1 VP to vote"" Does it matter if MANA was sent to the wallet after the snapshot?",,
5.40E+17,_.valkyr._,2024-02-13T22:29:28.5450000+08:00,Hello!👋 Your voting power when you cast a vote on a proposal will be equivalent to your balance at the time the proposal was made. Kindly refer to this link: https://docs.decentraland.org/player/general/dao/dao-userguide/#what-happens-if-your-voting-power-changes-before-a-proposal-closes.,,
1.13E+18,drakesunders,2024-02-14T00:18:20.5410000+08:00,Hi all,,👋 (1)
5.40E+17,_.valkyr._,2024-02-14T01:12:51.7890000+08:00,"Good morning, @Victoria.🌞 Hello, @Drake Sunders. Welcome to Decentraland's Discord server.:dcl:",,
1.20E+18,victoriatrade15,2024-02-14T01:14:45.9290000+08:00,Thanks,,
3.88E+17,hueppow,2024-02-14T04:46:07.7380000+08:00,"Hi, any idea how to add highlight to the estate? 
Like..  ""2 parcels away from road"" ?",,
5.40E+17,_.valkyr._,2024-02-14T05:15:39.1700000+08:00,"Hello there, @Huepow.👋  Can you elaborate on what you mean by adding a highlight to the estate?",,
1.02E+18,Decentraland#7255,2024-02-14T08:00:03.3440000+08:00,,,
2.04E+17,metawolf93,2024-02-14T10:41:35.3190000+08:00,that can be interesting @support,,🙏 (1)
4.31E+17,fancydcl,2024-02-14T13:20:19.6740000+08:00,It’s been here for 3 hours with everyone atted… 😂 yikes,,
9.89E+17,bocat__,2024-02-14T13:23:36.7700000+08:00,Mods might just be happy to have content in decentraland?,,😆 (1)
1.04E+18,kaze_no_kai,2024-02-14T14:18:25.3620000+08:00,"Hey, just removed the spam and banned the users, even if they use the ""everyone"" tag it will not send out a notification",,❤️ (1)
1.20E+18,victoriatrade15,2024-02-14T19:51:36.7190000+08:00,,,
1.20E+18,victoriatrade15,2024-02-14T19:51:45.6750000+08:00,Good morning 🩷,,
3.30E+17,helpimstreaming,2024-02-14T20:55:44.2400000+08:00,https://twitter.com/helpimstreaming/status/1757736448961270194,,
3.30E+17,helpimstreaming,2024-02-14T20:55:48.1390000+08:00,happy v day!,,
1.20E+18,victoriatrade15,2024-02-14T21:29:14.6170000+08:00,Happy Valentine’s Day 🩷,,❤️ (1)
3.88E+17,hueppow,2024-02-15T01:01:06.0710000+08:00,"At the market, when chose parcel or estate , you can see highlights like „1 parcel away from road“ ,  so I just minted estate a week or two ago from 4 parcels and I don’t have there highlight „2 parcels away from road“ , how can I add this highlight ?",,
8.79E+17,kimbonft,2024-02-15T01:46:51.2010000+08:00,Happy Valetine's Day!,,
1.10E+18,zigg.,2024-02-15T01:57:23.9670000+08:00,"Hi there, you have the option to modify the description of your estate or parcel on the Marketplace. For detailed instructions, you can refer to this document: https://docs.decentraland.org/player/market/land-manager/#manage-your-land.",,
7.97E+17,jbtg79,2024-02-15T04:14:38.0460000+08:00,🦇,,
3.88E+17,hueppow,2024-02-15T05:09:35.4270000+08:00,"Hi, there’s no such an option to add highlights with icon like „1 parcel away“ from road 

I saw on the market parcels with highlight „3 parcels away“  from road and my Estate have 2 parcels away from road but i don’t have any highlight icons about it 

That’s why I’m asking , how I can get this highlight, because I supposed to have it but somehow it’s not there 

This is my estate - https://decentraland.org/marketplace/contracts/0x959e104e1a4db6317fa58f8295f586e1a978c297/tokens/5650",,
1.02E+18,Decentraland#7255,2024-02-15T08:00:03.9030000+08:00,,,
2.04E+17,metawolf93,2024-02-15T09:56:52.5610000+08:00,"Wich is the right tag to report users? 
I will use that in the future",,
4.08E+17,nft_world,2024-02-15T11:17:25.5120000+08:00,Feel free to tag any mod in the future 🙏 Me or Kaze or any others,,💯 (2)
1.15E+17,smashe,2024-02-15T18:04:45.6320000+08:00,hi where can i open a ticket?,,
1.05E+18,Tickets#5253,2024-02-15T20:15:37.4590000+08:00,A ticket was created here: #deleted-channel,,
1.20E+18,victoriatrade15,2024-02-15T21:15:47.8570000+08:00,,,
1.20E+18,victoriatrade15,2024-02-15T21:15:53.7920000+08:00,Good morning ☀️,,
5.40E+17,_.valkyr._,2024-02-16T02:03:26.9570000+08:00,"Hi there, @Andres. Thank you for reaching out and informing us about the error you encountered with the Builder.🫡 I received a similar report like this a while ago. Could you try clearing your browser's cache or using a different browser to see if you'll still have that specific error?",,
1.14E+18,andres_14407,2024-02-16T02:05:01.6910000+08:00,"Hi @Valkyr, I've cleared the cache and used Chrome and Edge, but the error keeps popping up.",,🕵️ (1)
1.05E+18,Tickets#5253,2024-02-16T04:27:12.1930000+08:00,A ticket was created here: #deleted-channel,,
2.78E+17,tobikcc,2024-02-16T05:00:30.6960000+08:00,Llamada en español jugando Golfcraft en Decentraland 🇪🇸 https://discord.com/channels/859207165826301952/1200092454351802452,,
1.02E+18,Decentraland#7255,2024-02-16T08:00:03.5090000+08:00,,,
1.04E+18,kaze_no_kai,2024-02-16T15:32:33.4630000+08:00,hey @The Real Cory Williams please keep the content relevant to Decentraland 🙏,,
3.95E+17,pabloest,2024-02-16T16:17:02.6840000+08:00,Gm,,GM (1)
5.45E+17,proteo4934,2024-02-16T18:55:23.4420000+08:00,@KDust | $LINGO make sure the time on your signing device is correct,,
1.06E+18,_cicadaa_,2024-02-16T20:55:59.0180000+08:00,"Thanks for sharing your insight on this case, @Proteus. @KDust | $LINGO, if the issue persists after following Proteus' advice, please let me know at your earliest convenience and we'll look into it further. 😊",,
1.05E+18,Tickets#5253,2024-02-16T20:56:23.1770000+08:00,A ticket was created here: #deleted-channel,,
1.05E+18,Tickets#5253,2024-02-16T21:52:34.3290000+08:00,A ticket was created here: #deleted-channel,,
5.76E+17,m4e1kj3oln2a4m,2024-02-17T03:31:39.0720000+08:00,why now english pls massage me !!!,,
1.06E+18,_cicadaa_,2024-02-17T03:55:23.6240000+08:00,"Hi, @m4e1kj3oln2a4m. Do you have inquiries about Decentraland, or are you experiencing any issues with the platform? If so, please share more details about it, and I'll do my best to assist you.",,
1.02E+18,Decentraland#7255,2024-02-17T08:00:04.0130000+08:00,,,
3.88E+17,hueppow,2024-02-17T08:36:21.9260000+08:00,"Hi, who or what  is responsible for parcel/estate “Highlights” ? “Highlights” about how much parcels away from road or district which are added in marketplace",,
9.22E+17,_ahsk_,2024-02-17T17:53:22.8370000+08:00,"Hey everyone
Does this project require kyc?",,
1.10E+18,zigg.,2024-02-17T20:11:43.4810000+08:00,"Hello there, Decentraland is not requiring KYC.",,
1.10E+18,zigg.,2024-02-17T20:56:07.6590000+08:00,"Hello @Huepow, I understand that you're curious about who or what determines the parcel/estate ""Highlights"" in the marketplace, specifically regarding the distance from roads or districts. I'll bring this matter to our team, and we'll keep you updated once we've received information from them.",,💙 (1)
7.20E+17,capturemotion,2024-02-18T00:03:43.0980000+08:00,is the error auth chain is required mean something?,,
7.20E+17,capturemotion,2024-02-18T00:03:48.4950000+08:00,I cannot log in,,
1.10E+18,zigg.,2024-02-18T00:05:40.9170000+08:00,"Hello, could you please specify the authentication error you're encountering? Would you mind sharing a screenshot here for clarification?",,
7.20E+17,capturemotion,2024-02-18T00:06:15.5700000+08:00,can we load images here,,
7.20E+17,capturemotion,2024-02-18T00:06:20.5390000+08:00,looks like you cant,,
7.20E+17,capturemotion,2024-02-18T00:07:21.2670000+08:00,loaded it in help thread,,
1.10E+18,zigg.,2024-02-18T00:08:37.0800000+08:00,I will continue to communicate with you in the #help channel.,,
4.11E+17,zm4g,2024-02-18T04:42:46.3320000+08:00,hii,,
1.10E+18,zigg.,2024-02-18T04:44:11.1550000+08:00,Hello @AstriiD`! Welcome to Decentraland's Discord server. 🫡,,
4.11E+17,zm4g,2024-02-18T04:44:19.5720000+08:00,"Hello, can i ask something?",,
1.10E+18,zigg.,2024-02-18T04:56:42.0530000+08:00,Certainly! How can I assist you?,,
1.02E+18,Decentraland#7255,2024-02-18T08:00:03.4290000+08:00,,,
